9.468072170103937,11.13244291638955,5.038
9.132395555469058,10.796766301754671,4.992
7.259621121837232,8.879255231857849,4.956
5.983696012964896,7.515345411539777,5.041
4.5252272097977215,5.932287512961629,4.956
4.348788707652715,5.755849010816623,4.995
4.531978128812303,5.93903843197621,5.087
2.2711826194366025,3.7656124467131664,5.13
4.421133623670427,5.828193926834334,5.194
4.616961224143702,6.024021527307609,5.24
4.506931067973069,5.9139913711369765,5.191
4.463694710346513,5.870755013510421,5.246
4.739116121028576,6.179134883515844,5.42
4.631470389735281,6.071489152222549,5.404
0.040840502420717184,1.4177439887296952,5.24
4.639452803950954,6.079471566438222,5.313
4.642885623158434,6.082904385645702,5.374
4.5071484266025115,5.914208729766419,5.365
4.613905417210349,6.053924179697617,5.481
4.538958742026836,5.946019045190743,5.371
4.51784663084702,5.924906934010928,5.517
-1.52642250237571,-0.1495190160667318,5.737
5.138334525622786,6.578353288110054,5.92
5.424263072952816,6.864281835440084,6.1
5.675142720348882,7.11516148283615,6.237
5.787864307474108,7.31951370604899,6.347
5.949125787599145,7.480775186174026,6.561
5.7695626076411255,7.301212006216007,6.329
5.541428298013003,6.981447060500272,6.167
5.306434909492824,6.746453671980092,5.923
4.955872437352317,6.3958911998395855,5.59
4.855576960000288,6.2955957224875565,5.474
4.688084602340186,6.128103364827454,5.172
4.376042354012438,5.783102657176346,4.891
4.05920647988143,5.466266783045338,4.629
3.705214451571368,5.112274754735275,4.278
3.4467643584481693,4.941194185724733,4.119
3.3988911171123566,4.89332094438892,3.851
3.576199879643705,4.983260182807612,3.872
3.9802418557952053,5.387302158959113,3.899
3.8183407875015347,5.225401090665442,3.753
3.2946600292009847,4.789089856477548,3.277
2.924169057290785,4.4185988845673485,2.859
2.214448014886898,3.630112257900998,2.45
1.145366951738088,2.561031194752188,1.971
0.877402238712013,2.2543057250209912,1.293
0.9138653458177223,2.2907688321267003,1.226
0.7191141090296874,2.0960175953386657,1.254
0.9732444710219935,2.3501479573309716,1.479
1.0906827009324531,2.467586187241431,1.324
0.17820207511912212,1.5551055614281002,0.436
0.8810489647676053,2.2579524510765836,1.294
1.8192391174808393,3.2349033604949393,1.736
1.1853487093306172,2.6010129523447167,1.892
1.3115493764704858,2.7272136194845857,1.861
1.176402670056858,2.5920669130709575,1.99
1.1344877735961578,2.5501520166102574,2.307
1.6527278684869837,3.0683921115010837,2.682
3.033360051730232,4.527789879006796,3.549
3.956448250919203,5.3635085540831104,4.339
4.455213889407618,5.862274192571526,4.815
4.96454280981296,6.404561572300228,5.008
4.804684358218197,6.2447031207054655,5.066
4.341362901087434,5.748423204251342,4.946
4.221230414852273,5.6282907180161805,4.916
4.3771315181651245,5.784191821329032,4.925
4.161594812159347,5.568655115323255,4.824
