10.921529581732194,12.671789493405488,5.038
9.106768812806145,10.771139559091758,4.992
7.230846029164446,8.850480139185063,4.956
5.941823076904761,7.473472475479642,5.041
4.646350017492303,6.086368779979571,4.956
4.489968106354625,5.897028409518533,4.995
4.568897478993196,5.975957782157104,5.087
1.7540075207257622,3.169671763739862,5.13
4.513333506832619,5.9203938099965265,5.194
4.620953755871444,6.060972518358712,5.24
4.529434030464241,5.936494333628149,5.191
4.517511051963268,5.924571355127176,5.246
4.7337681302344015,6.17378689272167,5.42
4.671302733451158,6.1113214959384266,5.404
-0.6441261686198597,0.7327773176891184,5.24
4.731342201078039,6.1713609635653075,5.313
4.818408735582595,6.258427498069863,5.374
4.771058100472183,6.211076862959451,5.365
4.878874543724626,6.318893306211894,5.481
4.889356285475385,6.329375047962653,5.371
4.927879136605138,6.367897899092406,5.517
-2.3441711600181234,-0.9672676737091451,5.737
5.39294869846293,6.832967460950198,5.92
5.531592293991068,6.971611056478336,6.1
5.606241371723065,7.046260134210333,6.237
5.67323181545262,7.113250577939888,6.347
5.763774193995056,7.2954235925699376,6.561
5.656081193158428,7.0960999556456965,6.329
5.533616485401878,6.973635247889146,6.167
5.416753224060261,6.856771986547529,5.923
5.14280120469804,6.5828199671853085,5.59
5.0252245518551115,6.46524331434238,5.474
4.875345396897748,6.315364159385016,5.172
4.590323653298337,5.997383956462245,4.891
4.322681074770877,5.7297413779347846,4.629
4.054960915150416,5.462021218314324,4.278
3.780194633864959,5.187254937028866,4.119
3.492975745672972,4.9000360488368795,3.851
3.2562526597345225,4.750682487011086,3.872
3.306420573496568,4.800850400773132,3.899
2.9751590152763723,4.469588842552936,3.753
2.5056428358682017,4.000072663144766,3.277
2.226414201771583,3.720844029048147,2.859
1.8174081136903504,3.2330723567044504,2.45
1.2470761936051722,2.6627404366192717,1.971
0.9505288164473759,2.327432302756354,1.293
0.6717502629340338,2.048653749243012,1.226
0.5456705489732069,1.9225740352821852,1.254
0.7515685586411266,2.128472044950105,1.479
0.5723995099595792,1.9493029962685573,1.324
-0.38879108685574765,0.9881123994532305,0.436
0.3281422811737499,1.7050457674827282,1.294
1.1556114380473925,2.5712756810614925,1.736
0.6085814028172775,1.9854848891262558,1.892
0.9104090803514188,2.287312566660397,1.861
1.1331827077189982,2.548846950733098,1.99
1.3789601885184664,2.7946244315325663,2.307
1.5980087432107424,3.0136729862248424,2.682
2.433471252325812,3.927901079602376,3.549
3.1742670699419855,4.66869689721855,4.339
3.443383759638565,4.937813586915128,4.815
3.8450331022847615,5.252093405448669,5.008
3.990742254248802,5.397802557412709,5.066
3.9729149179871164,5.379975221151024,4.946
4.055916570290011,5.462976873453918,4.916
4.286640723814742,5.693701026978649,4.925
4.224257656530215,5.6313179596941225,4.824
4.246874287713804,5.653934590877712,4.831
4.193763834136079,5.600824137299987,4.531
3.933268233972606,5.3403285371365135,4.416
4.057961902569606,5.465022205733514,4.449
4.161818351835954,5.568878654999862,4.589
4.035650087363703,5.442710390527611,4.431
3.6749177854412705,5.081978088605178,4.217
3.8102169089120648,5.217277212075972,4.205
3.91669426664757,5.323754569811477,4.281
3.649550516360208,5.056610819524115,4.379
3.9131791374203515,5.320239440584259,4.489
4.322102759779604,5.7291630629435115,4.861
3.9636546138352977,5.370714916999205,4.809
3.8213467559474483,5.228407059111356,4.571
4.480509808519108,5.887570111683016,5.111
4.177164244925071,5.5842245480889785,4.864
3.971794055493007,5.378854358656914,4.934
4.767346745598109,6.207365508085378,5.163
4.371997462519586,5.779057765683493,5.017
4.224037410112624,5.631097713276532,4.971
4.829115221330318,6.269133983817587,5.389
4.85568579254547,6.295704555032739,5.499
4.76447942592084,6.204498188408108,5.624
5.392571054804211,6.832589817291479,6.146
5.632078982983107,7.0720977454703755,6.302
5.495961320768844,6.935980083256112,6.421
5.737751751912806,7.269401150487687,6.555
5.8492517120225616,7.380901110597443,6.567
5.916410073448962,7.448059472023844,6.674
6.036451413996157,7.568100812571038,6.872
6.081161304073008,7.61281070264789,6.826
6.12788994348706,7.659539342061941,6.897
5.946657506414744,7.478306904989625,6.665
6.117931989778476,7.649581388353357,6.979
6.751578987982742,8.283228386557623,7.507
6.881443376157293,8.413092774732174,7.626
6.83896898015848,8.370618378733361,7.534
6.779550600387909,8.31119999896279,7.342
6.8639375165060645,8.395586915080946,7.287
6.785553906259998,8.317203304834878,7.196
7.003487941293682,8.535137339868562,7.431
8.150673379051947,9.770307489072563,8.786
9.660202113004724,11.324572859290337,10.482
10.484293421449355,12.234553333122648,11.877
10.896938302283985,12.647198213957278,12.332
11.106392285012811,12.856652196686104,12.216
